System ID,UPC,Name,Category Name,Product ID,URL,Category,Images,Brand,Short Name,Pets,Size,buy_12_get_1_free,Discount,Limit,Buy,Get
210000243328,691835227931,"My Perfect Pet Charlie's Glycemic Friendly Chicken Grain-Free Frozen Dog Food, 4-lb",Dog > Food > Frozen Food,10100522_1,https://www.littlepetexpress.com/products/My-Perfect-Pet-Charlies-Glycemic-Friendly-Chicken-Blend-Grain-Free-Frozen-Dog-Food-2/?case_option=False,Frozen Food,"['downloaded_images/10100522/10100522_1/image_249035.jpg', 'downloaded_images/10100522/10100522_1/image_249035_mad4BLH.jpg']",My Perfect Pet,Charlie's Glycemic Friendly Chicken Grain-Free,Dogs,4-lb,No,3,3,,
210000178787,747473767534,"West Paw Sailz Dog Toy, Emerald, Large",Dog > Toys > Fetch Toys > Discs,10100966_1,https://www.littlepetexpress.com/products/West-Paw-Sailz-Dog-Toy-Emerald-2/?case_option=False,Discs,['downloaded_images/10100966/10100966_1/image_183225.png'],West Paw,"Sailz, Emerald",Dogs,Large,No,2,,,
210000178789,747473767541,"West Paw Sailz Dog Toy, Hibiscus, Large",Dog > Toys > Fetch Toys > Discs,10100967_1,https://www.littlepetexpress.com/products/West-Paw-Sailz-Dog-Toy-Hibiscus-2/?case_option=False,Discs,['downloaded_images/10100967/10100967_1/image_183227.png'],West Paw,"Sailz, Hibiscus",Dogs,Large,No,2,,,
210000178791,747473767565,"West Paw Sailz Dog Toy, Surf, Large",Dog > Toys > Fetch Toys > Discs,10100968_1,https://www.littlepetexpress.com/products/West-Paw-Sailz-Dog-Toy-Surf-2/?case_option=False,Discs,['downloaded_images/10100968/10100968_1/image_183229.png'],West Paw,"Sailz, Surf",Dogs,Large,No,2,,,
410000020161,810053870709,"Skout's Honor Dog & Cat Probiotic Daily Use Deodorizer Sunkissed Coconut, 8oz",Dog > Grooming > Waterless Grooming > Deodorizing Sprays & Colognes ,,,,,,,,,,2,,,
210000069261,856713005586,"Skout's Honor Probiotic Lavender Pet Detangler, 8-oz",Dog > Grooming > Waterless Grooming > Grooming Sprays & Detanglers,10100762,https://www.littlepetexpress.com/products/the-little-pet-shoppe/skouts-honor-pet-detangler-spray-lavender/,Grooming Sprays & Detanglers,['downloaded_images/10100762/image_59527_HFexkyM.jpg'],Skout's Honor,Probiotic Lavender,Dogs,8-oz,No,2,,,
210000009264,856713005272,"Skout's Honor Laundry Booster Stain & Odor Removal Additive, 32-oz bottle",Dog > Cleaning & Potty > Stain Removers,10100748,https://www.littlepetexpress.com/products/the-little-pet-shoppe/skouts-honor-laundry-booster-stain-odor-removal-additive-32-oz-bottle-1/,Stain Removers,['downloaded_images/10100748/image_9264.jpg'],Skout's Honor,Laundry Booster Stain & Odor Removal Additive,Dogs,32-oz,No,2,,,
210000194457,810053870471,"Skout's Honor Concrete & Turf Pet Urine & Odor Destroyer, 32-oz",Dog > Cleaning & Potty > Stain Removers,10100746_1,https://www.littlepetexpress.com/products/Skouts-Honor-Concrete-Turf-Dog-Urine-Odor-Destroyer-2/?case_option=False,Stain Removers,['downloaded_images/10100746/10100746_1/image_199720_MCjZaGa.jpg'],Skout's Honor,Concrete & Turf Pet Urine & Odor Destroyer,Dogs,32-oz,No,2,,,
210000186766,810053870556,"Skout's Honor Probiotic Paw Spray for Pets, 8-oz",Dog > Grooming > Paw & Nail Care > Paw Care,10100763_1,https://www.littlepetexpress.com/products/Skouts-Honor-Probiotic-Paw-Spray-for-Dogs-Cats-2/?case_option=False,"Grooming, Paw Care",['downloaded_images/10100763/10100763_1/image_191551_FjBZkG6.jpg'],Skout's Honor,Probiotic Paw Spray,Dogs,8-oz,No,2,,,
210000121492,850004314616,"Skout's Honor Prebiotic Pet Balm, 2-oz",Dog > Grooming > Paw & Nail Care > Paw Care,10100752,https://www.littlepetexpress.com/products/the-little-pet-shoppe/Skouts-Honor-Prebiotic-Pet-Balm-for-Dogs-Cats-2-oz/,"Grooming, Paw Care",['downloaded_images/10100752/image_116405_8Cx80FN.jpg'],Skout's Honor,Prebiotic Pet Balm,Dogs,2-oz,No,2,,,
210000179573,810053870433,"Skout's Honor Flea + Tick Spray for Dogs & Yard, 32-oz",Dog > Flea & Tick > Sprays & Wipes,10100747_1,https://www.littlepetexpress.com/products/Skouts-Honor-Flea-Tick-Spray-for-Dogs-Home-32-oz/?case_option=False,Sprays & Wipes,['downloaded_images/10100747/10100747_1/fleatick-yard-spray-320726_1800x1800.png'],Skout's Honor,Flea + Tick Spray,Dogs,32-oz,No,2,,,
210000254339,810053870693,"Skout's Honor Probiotic Sunkissed Coconut Dog Shampoo & Conditioner, 16-oz",Dog > Grooming > Shampoos & Conditioners,10100768_1,https://www.littlepetexpress.com/products/Skouts-Honor-Probiotic-Sunkissed-Coconut-Dog-Shampoo-Conditioner-2/?case_option=False,Shampoos & Conditioners,"['downloaded_images/10100768/10100768_1/image_260158_DXxZGgL.jpg', 'downloaded_images/10100768/10100768_1/image_260158.jpg']",,,,,,2,,,
210000220766,810053870853,"Skout's Honor Probiotic Itch Relief Pet Shampoo, 16-oz",Dog > Grooming > Shampoos & Conditioners > Shampoos,10100761_1,https://www.littlepetexpress.com/products/Skouts-Honor-Probiotic-Itch-Relief-Pet-Shampoo-2/?case_option=False,Shampoos,"['downloaded_images/10100761/10100761_1/image_226322.jpg', 'downloaded_images/10100761/10100761_1/image_226322_X191nUj.jpg']",Skout's Honor,Probiotic Itch Relief,Dogs,16-oz,No,2,,,
210000222579,810053870891,"Skout's Honor Probiotic Shampoo + Conditioner Honeysuckle for Cats, 16-oz",Cat > Grooming > Shampoos & Conditioners > Shampoos,10100767_1,https://www.littlepetexpress.com/products/Skouts-Honor-Probiotic-Shampoo-Conditioner-Honeysuckle-for-Cats-2/?case_option=False,"Shampoos, Conditioners","['downloaded_images/10100767/10100767_1/image_228164_FaPtUix.jpg', 'downloaded_images/10100767/10100767_1/image_228164.jpg']",Skout's Honor,Probiotic Shampoo + Conditioner Honeysuckle,Cats,16-oz,No,2,,,
210000009256,856713005302,"Skout's Honor Carpet Machine Solution, 64-oz bottle",Dog > Cleaning & Potty > Stain Removers,10100744,https://www.littlepetexpress.com/products/the-little-pet-shoppe/skouts-honor-carpet-machine-solution-64-oz-bottle-1/,Stain Removers,['downloaded_images/10100744/image_9256.jpg'],Skout's Honor,Carpet Machine Solution,Dogs,64-oz,No,2,,,
210000109021,850004314487,"Skout's Honor Probiotic Deodorizer For Dogs & Cats, Dog of the Woods, 8-oz bottle",Dog > Grooming > Waterless Grooming > Deodorizing Sprays & Colognes,10100753_1,https://www.littlepetexpress.com/products/SKOUTS-HONOR-Probiotic-Deodorizer-For-Dogs-Cats-Dog-of-the-Woods-2/?case_option=False,"Deodorizing Sprays & Colognes, Deodorizers",['downloaded_images/10100753/10100753_1/Deodorizer_D_1400x.png'],Skout's Honor,Probiotic Deodorizer Dog of the Woods,Dogs,8-oz,No,2,,,
210000202542,810053870648,"Skout's Honor Severe Mess Stain & Odor for Cats, 35-oz",Cat > Cleaning & Potty > Stain Removers,10100771_1,https://www.littlepetexpress.com/products/Skouts-Honor-Stain-Odor-Severe-Mess-Advanced-Formula-for-Cats-2/?case_option=False,Stain Removers,['downloaded_images/10100771/10100771_1/image_207918_n7I7p7c.jpg'],Skout's Honor,Severe Mess Stain & Odor,Cats,35-oz,No,2,,,
210000121490,850004314418,"Skout's Honor Probiotic Pet Ear Cleaner, 4-oz",Dog > Grooming > Ear Care,10100764,https://www.littlepetexpress.com/products/the-little-pet-shoppe/Skouts-Honor-Probiotic-Ear-Cleaner-for-Dogs-Cats-4-oz/,"Ear Care, Grooming",['downloaded_images/10100764/image_116403_7bG8bHY.jpg'],Skout's Honor,Probiotic Ear Cleaner,Dogs,4-oz,No,2,,,
210000219685,850045168001,"Diggin' Your Dog Firm Up! Pumpkin Digestive Aid Dog & Cat Supplement, 4-oz",Dog > Vitamins & Supplements > Digestive Health & Probiotics,10100146_1,https://www.littlepetexpress.com/products/diggin-your-dog-firm-up-original-pumpkin-super-dog-cat-supplement-4-oz/?case_option=False,Digestive Health & Probiotics,"['downloaded_images/10100146/10100146_1/image_225239_v4ApVFh.jpg', 'downloaded_images/10100146/10100146_1/image_225239_eahp6Ry.jpg']",Diggin’ Your Dog,Diggin' Your Dog Firm Up! Pumpkin Digestive Aid,Dogs & Cats,4-oz,No,2,10,,
210000069256,856713005531,"Skout's Honor Probiotic Fragrance-Free Pet Detangler, 8-oz",Dog > Grooming > Waterless Grooming > Grooming Sprays & Detanglers,10100756,https://www.littlepetexpress.com/products/the-little-pet-shoppe/skouts-honor-pet-detangler-spray-unscented/,Grooming Sprays & Detanglers,['downloaded_images/10100756/image_59522_DLaMJCf.jpg'],Skout's Honor,Probiotic Fragrance-Free Detangler,Dogs,8-oz,No,2,,,
210000009258,856713005395,"Skout's Honor Probiotic Honeysuckle Daily Use Pet Detangler, 8-oz bottle",Dog > Grooming > Waterless Grooming > Grooming Sprays & Detanglers,10100758,https://www.littlepetexpress.com/products/the-little-pet-shoppe/skouts-honor-probiotic-honeysuckle-daily-use-pet-detangler-8-oz-bottle-1/,Grooming Sprays & Detanglers,['downloaded_images/10100758/image_9258.jpg'],Skout's Honor,Probiotic Honeysuckle Daily Use Pet Detangler,Dogs,8-oz,No,2,,,
210000009261,856713005371,"Skout's Honor Probiotic Honeysuckle Pet Shampoo & Conditioner, 16-oz",Dog > Grooming > Shampoos & Conditioners,10100759,https://www.littlepetexpress.com/products/the-little-pet-shoppe/skouts-honor-probiotic-honeysuckle-pet-shampoo-conditioner-16-oz-bottle-1/,Shampoos & Conditioners,['downloaded_images/10100759/image_9261_9EDiXpb.jpg'],Skout's Honor,Probiotic Honeysuckle Shampoo & Conditioner,Dogs,16-oz,No,2,,,
210000121489,850004314739,"Skout's Honor Probiotic Hot Spot Hydrogel for Pets, 4-oz",Dog > Grooming > Skin Care > Hot Spot & Itch Relief,10100760,https://www.littlepetexpress.com/products/the-little-pet-shoppe/Skouts-Honor-Probiotic-Hot-Spot-Hydrogel-for-Dogs-Cats-4-oz/,Hot Spot & Itch Relief,['downloaded_images/10100760/image_116402_rb1m91W.jpg'],Skout's Honor,Probiotic Hot Spot Hydrogel,Dogs,4-oz,No,2,,,
210000121491,850004314494,"Skout's Honor Probiotic Detangler Dog of the Woods Scent for Dogs & Cats, 8-oz",Dog > Grooming > Waterless Grooming > Grooming Sprays & Detanglers,10100754,https://www.littlepetexpress.com/products/the-little-pet-shoppe/Skouts-Honor-Probiotic-Detangler-Dog-of-the-Woods-Scent-for-Dogs-Cats-8-oz/,Grooming Sprays & Detanglers,['downloaded_images/10100754/Skouts_Honor_Probiotic_Detangler_Dog_of_the_Woods_Scent_for_Dogs__Cats.png'],Skout's Honor,Probiotic Detangler Dog of the Woods Scent,Dogs,8-oz,No,2,,,
210000200967,810053870617,"Skout's Honor Probiotic Puppy Happy Puppy Pet Shampoo & Conditioner, 16-oz",Dog > Grooming > Shampoos & Conditioners,10100766_1,https://www.littlepetexpress.com/products/Skouts-Honor-Happy-Puppy-Probiotic-Cat-Dog-Shampoo-Conditioner-2/?case_option=False,Shampoos & Conditioners,['downloaded_images/10100766/10100766_1/image_206311_sHywkkT.jpg'],Skout's Honor,Probiotic Puppy Happy Puppy Pet Shampoo & Conditioner,Dogs,16-oz,No,2,,,
210000009273,856713005128,"Skout's Honor Pet Urine Destroyer, 35-oz",Dog > Cleaning & Potty > Stain Removers,10100751_1,https://www.littlepetexpress.com/products/skouts-honor-professional-strength-urine-destroyer-2/?case_option=False,Stain Removers,['downloaded_images/10100751/10100751_1/image_9273_oWX7jgY.jpg'],Skout's Honor,Pet Urine Destroyer,Dogs,35-oz,No,2,,,
210000109023,850004314470,"Skout's Honor Probiotic Dog of the Woods Pet Shampoo & Conditioner, 16-oz",Dog > Grooming > Shampoos & Conditioners,10100755_1,https://www.littlepetexpress.com/products/SKOUTS-HONOR-Probiotic-Shampoo-Conditioner-2-in-1-For-Dogs-Cats-Dog-of-the-Woods-2/?case_option=False,Shampoos & Conditioners,['downloaded_images/10100755/10100755_1/image_103025_aIEKanG.jpg'],Skout's Honor,Probiotic Dog of the Woods Shampoo & Conditioner,Dogs,16-oz,No,2,,,
210000009265,856713005142,"Skout's Honor Cat Litter Box Deodorizer, 35-oz",Cat > Litter & Accessories > Cleaners & Deodorizers,10100745,https://www.littlepetexpress.com/products/the-little-pet-shoppe/skouts-honor-professional-strength-litter-box-deodorizer-35-oz-bottle-1/,Cleaners & Deodorizers,['downloaded_images/10100745/image_9265_EZtlASv.jpg'],Skout's Honor,Litter Box Deodorizer,Cats,35-oz,No,2,,,
210000069259,856713005562,"Skout’s Honor Probiotic Lavender Pet Shampoo & Conditioner, 16-oz",Dog > Grooming > Shampoos & Conditioners,10100774,https://www.littlepetexpress.com/products/the-little-pet-shoppe/skouts-honor-pet-probiotic-shampoo-conditioner-lavender/,Shampoos & Conditioners,['downloaded_images/10100774/image_59525_WLaUTc9.jpg'],Skout's Honor,Skout’s Honor Probiotic Lavender Shampoo & Conditioner,Dogs,16-oz,No,2,,,
210000069260,856713005579,"Skout’s Honor Probiotic Lavender Pet Deodorizer, 8-oz",Dog > Grooming > Waterless Grooming > Deodorizing Sprays & Colognes,10100773,https://www.littlepetexpress.com/products/the-little-pet-shoppe/skouts-honor-pet-probtiotic-deodorizer-lavender/,"Deodorizing Sprays & Colognes, Deodorizers",['downloaded_images/10100773/image_59526_ZgGof1r.jpg'],Skout's Honor,Skout’s Honor Probiotic Lavender Pet Deodorizer,Dogs,8-oz,No,2,,,
210000009257,856713005388,"Skout's Honor Probiotic Honeysuckle Daily Use Pet Deodorizer, 8-oz bottle",Dog > Grooming > Waterless Grooming > Deodorizing Sprays & Colognes,10100757,https://www.littlepetexpress.com/products/the-little-pet-shoppe/skouts-honor-probiotic-honeysuckle-daily-use-pet-deodorizer-8-oz-bottle-1/,"Grooming Sprays & Detanglers, Deodorizing Sprays & Colognes",['downloaded_images/10100757/image_9257.jpg'],Skout's Honor,Probiotic Honeysuckle Daily Use Pet Deodorizer,Dogs,8-oz,No,2,,,
210000009262,856713005289,"Skout's Honor Professional Strength Skunk Odor Eliminator, 32-oz bottle",Dog > Grooming > Shampoos & Conditioners > Shampoos,10100770,https://www.littlepetexpress.com/products/the-little-pet-shoppe/skouts-honor-professional-strength-skunk-odor-eliminator-32-oz-bottle-1/,Shampoos,['downloaded_images/10100770/image_9262.jpg'],Skout's Honor,Professional Strength Skunk Odor Eliminator,Dogs,32-oz,No,2,,,
210000009269,856713005111,"Skout's Honor Pet Stain & Odor Remover, 35-oz",Dog > Cleaning & Potty > Stain Removers,10100750_1,https://www.littlepetexpress.com/products/skouts-honor-professional-strength-stain-odor-remover-2/?case_option=False,Stain Removers,['downloaded_images/10100750/10100750_1/image_9269_hMwDm7c.jpg'],Skout's Honor,Pet Stain & Odor Remover,Dogs,35-oz,No,2,,,
210000009276,856713005180,"Skout's Honor Professional Strength Cat Urine & Odor Destroyer, 35-oz",Cat > Training & Cleaning > Stain Removers,10100769_1,https://www.littlepetexpress.com/products/skouts-honor-professional-strength-urine-odor-destroyer-2/?case_option=False,Stain Removers,['downloaded_images/10100769/10100769_1/image_9276_oNcrL9G.jpg'],Skout's Honor,Professional Strength Urine & Odor Destroyer,Cats,35-oz,No,2,,,
210000202544,810053870747,"Skout's Honor Severe Mess Stain & Odor for Dogs, 35-oz",Dog > Cleaning & Potty > Stain Removers,10100772_1,https://www.littlepetexpress.com/products/Skouts-Honor-Stain-Odor-Severe-Mess-Advanced-Formula-for-Dogs-2/?case_option=False,Stain Removers,['downloaded_images/10100772/10100772_1/image_207920_T52VBeB.jpg'],Skout's Honor,Severe Mess Stain & Odor,Dogs,35-oz,No,2,,,
210000121488,850004314746,"Skout's Honor Probiotic Pet Itch Relief, 8-oz",Dog > Grooming > Skin Care > Hot Spot & Itch Relief,10100765,https://www.littlepetexpress.com/products/the-little-pet-shoppe/Skouts-Honor-Probiotic-Itch-Relief-for-Dogs-Cats-8-oz/,Hot Spot & Itch Relief,['downloaded_images/10100765/image_116401_MFW2oJP.jpg'],Skout's Honor,Probiotic Pet Itch Relief,Dogs,8-oz,No,2,,,
210000048385,852874005069,"The Bear & The Rat Bacon & Peanut Butter Frozen Yogurt Dog Treats, 3.5-oz, 4-pack",Dog > Treats > Frozen Treat,10100847_2,https://www.littlepetexpress.com/products/the-bear-the-rat-35z-frozen-yogurt-with-bacon-peanut-butter-frozen-dog-treat/?case_option=False,Frozen Treat,"['downloaded_images/10100847/10100847_2/BNnn7tX.jpeg', 'downloaded_images/10100847/10100847_2/KqYz5KR.jpg', 'downloaded_images/10100847/10100847_2/x0d0rTp.png']",The Bear & The Rat,Bacon & Peanut Butter Frozen Yogurt,Dogs,"3.5-oz, 4-pack",No,1,,,
210000054798,852874005106,"The Bear & The Rat Banana & Peanut Butter Frozen Yogurt Dog Treats, 3.5-oz, 4-pack",Dog > Food > Frozen Food,10100848_2,https://www.littlepetexpress.com/products/the-bear-the-rat-35z-frozen-yogurt-with-banana-peanut-butter-frozen-dog-treat/?case_option=False,Frozen Treat,"['downloaded_images/10100848/10100848_2/bO6eZmU.jpg', 'downloaded_images/10100848/10100848_2/Jhf3WRy.png', 'downloaded_images/10100848/10100848_2/mRWSXc8.jpg']",The Bear & The Rat,Banana & Peanut Butter Frozen Yogurt,Dogs,"3.5-oz, 4-pack",No,1,,,
210000083819,888641135288,"Essence LIR Ocean Recipe Wet Dog Food, 13-oz",Dog > Food > Wet Food,10100208_1,https://www.littlepetexpress.com/products/Essence-LIR-Ocean-Recipe-Wet-Dog-Food-2/?case_option=False,Wet Food,"['downloaded_images/10100208/10100208_1/image_76569_ZuNq9VU.jpg', 'downloaded_images/10100208/10100208_1/image_76569_We0Kygy.jpg', 'downloaded_images/10100208/10100208_1/image_76569_X09TcNR.jpg', 'downloaded_images/10100208/10100208_1/image_76569_EJAUWmh.jpg', 'downloaded_images/10100208/10100208_1/image_76569_JygU8vB.jpg', 'downloaded_images/10100208/10100208_1/image_76569_Fa8kbAp.jpg']",Essence Pet Foods,Essence LIR Ocean Recipe,Dogs,13-oz,Yes,1,,,
210000068909,854854007247,"Icelandic+ Redfish Skin Roll Dog Treats, 3-oz",Dog > Treats > Bully Sticks & Natural Chews > Natural Chews,10100402,https://www.littlepetexpress.com/products/the-little-pet-shoppe/icelandic-plus-dog-redfish-skin-roll-dog-treats/,Natural Chews,['downloaded_images/10100402/Redfish-Skin-Rolls-Front.jpg'],Icelandic+,Redfish Skin Roll,Dogs,3-oz,No,1,3,,
210000083824,888641135349,"Essence LIR Landfowl Recipe Wet Dog Food, 13-oz",Dog > Food > Wet Food,10100206_1,https://www.littlepetexpress.com/products/Essence-LIR-Landfowl-Recipe-Wet-Dog-Food-2/?case_option=False,Wet Food,"['downloaded_images/10100206/10100206_1/image_76574_6gMStZh.jpg', 'downloaded_images/10100206/10100206_1/image_76574_cOS2mTM.jpg', 'downloaded_images/10100206/10100206_1/image_76574_IyavO2G.jpg', 'downloaded_images/10100206/10100206_1/image_76574_SJkCV0S.jpg', 'downloaded_images/10100206/10100206_1/image_76574_TcOc0yt.jpg', 'downloaded_images/10100206/10100206_1/image_76574_FMpZ4F3.jpg']",Essence Pet Foods,Essence LIR Landfowl Recipe,Dogs,13-oz,Yes,1,,,
210000069533,888641132591,"Essence Air & Gamefowl Wet Cat Food, 5.5-oz",Cat > Food > Wet Food,10100203_1,https://www.littlepetexpress.com/products/essence-gf-air-gamefowl-cat-can-wet-food-2/?case_option=False,Wet Food,"['downloaded_images/10100203/10100203_1/image_59858_UZDBHZy.jpg', 'downloaded_images/10100203/10100203_1/image_59858_uqJeNFQ.jpg', 'downloaded_images/10100203/10100203_1/image_59858_3GVoTzK.jpg', 'downloaded_images/10100203/10100203_1/image_59858_0C8Vz8h.jpg', 'downloaded_images/10100203/10100203_1/image_59858_Dl0IRLH.jpg', 'downloaded_images/10100203/10100203_1/image_59858_ukFuase.jpg']",Essence Pet Foods,Essence Air & Gamefowl,Cats,5.5-oz,Yes,1,,,
210000083814,888641135226,"Essence LIR Ranch Recipe Wet Dog Food, 13-oz",Dog > Food > Wet Food,10100210_1,https://www.littlepetexpress.com/products/Essence-LIR-Ranch-Recipe-Wet-Dog-Food-2/?case_option=False,Wet Food,"['downloaded_images/10100210/10100210_1/image_76564_m4F2VFZ.jpg', 'downloaded_images/10100210/10100210_1/image_76564_ZS075N9.jpg', 'downloaded_images/10100210/10100210_1/image_76564_FiZxhAz.jpg', 'downloaded_images/10100210/10100210_1/image_76564_LGN5aCK.jpg', 'downloaded_images/10100210/10100210_1/image_76564_ECVW0gU.jpg', 'downloaded_images/10100210/10100210_1/image_76564_zCSa3h1.jpg']",Essence Pet Foods,Essence LIR Ranch Recipe,Dogs,13-oz,Yes,1,,,
210000069536,888641132638,"Essence Ocean & Freshwater Wet Cat Food, 5.5-oz",Cat > Food > Wet Food,10100211_1,https://www.littlepetexpress.com/products/essence-gf-ocean-freshwater-cat-can-wet-food-2/?case_option=False,Wet Food,"['downloaded_images/10100211/10100211_1/image_59861_IrYIciu.jpg', 'downloaded_images/10100211/10100211_1/image_59861_W7nDCB6.jpg', 'downloaded_images/10100211/10100211_1/image_59861_KGPbeDf.jpg', 'downloaded_images/10100211/10100211_1/image_59861_gXbtlwa.jpg', 'downloaded_images/10100211/10100211_1/image_59861_LhXqlrH.jpg', 'downloaded_images/10100211/10100211_1/image_59861_4PGGwLV.jpg']",Essence Pet Foods,Essence Ocean & Freshwater,Cats,5.5-oz,Yes,1,,,
210000069796,850001022026,"The Honest Kitchen Whole Food Clusters Chicken Grain-Free Dry Dog Food, 20-lb",Dog > Food > Dry Food,10100868_2,https://www.littlepetexpress.com/products/the-honest-kitchen-whole-food-clusters-grain-free-chicken-dog-food-4/?case_option=False,Dry Food,"['downloaded_images/10100868/10100868_2/image_60622_MLZPw7p.jpg', 'downloaded_images/10100868/10100868_2/image_60622.jpg']",The Honest Kitchen,Whole Food Clusters Chicken Grain-Free,Dogs,20-lb,No,,5,"1: {'850001022026', '850001022064'}","2: {'855089008177', '855089008153', '855089008207'}"
210000069800,850001022064,"The Honest Kitchen Whole Food Clusters Turkey Grain-Free Dry Dog Food, 20-lb",Dog > Food > Dry Food,10100871_2,https://www.littlepetexpress.com/products/the-honest-kitchen-whole-food-clusters-grain-free-turkey-dog-food-4/?case_option=False,Dry Food,"['downloaded_images/10100871/10100871_2/image_60626_ana1vOv.jpg', 'downloaded_images/10100871/10100871_2/image_60626.jpg']",The Honest Kitchen,Whole Food Clusters Turkey Grain-Free,Dogs,20-lb,No,,5,"1: {'850001022026', '850001022064'}","2: {'855089008177', '855089008153', '855089008207'}"
210000245445,073893020363,"NutriSource Harvest Selects Field & Forest Wet Dog Food Can, 13-oz",Dog > Food > Wet Food,10100621_1,https://www.littlepetexpress.com/products/NutriSource-Harvest-Selects-Field-Forest-Wet-Dog-Food-Can-2/?case_option=False,Wet Food,['downloaded_images/10100621/10100621_1/image_251153.jpg'],,,,,,,,"1: {'073893020363', '073893020387', '073893020370'}","1: {'073893020363', '073893020387', '073893020370'}"
210000245449,073893020370,"NutriSource Harvest Selects Northern Feast Wet Dog Food Can, 13-oz",Dog > Food > Wet Food,10100623_1,https://www.littlepetexpress.com/products/NutriSource-Harvest-Selects-Northern-Feast-Wet-Dog-Food-Can-2/?case_option=False,Wet Food,['downloaded_images/10100623/10100623_1/image_251157.jpg'],,,,,,,,"1: {'073893020363', '073893020387', '073893020370'}","1: {'073893020363', '073893020387', '073893020370'}"
210000245447,073893020387,"NutriSource Harvest Selects Hunter's Bounty Wet Dog Food Can, 13-oz",Dog > Food > Wet Food,10100622_1,https://www.littlepetexpress.com/products/NutriSource-Harvest-Selects-Hunters-Bounty-Wet-Dog-Food-Can-2/?case_option=False,Wet Food,['downloaded_images/10100622/10100622_1/image_251155.jpg'],,,,,,,,"1: {'073893020363', '073893020387', '073893020370'}","1: {'073893020363', '073893020387', '073893020370'}"
210000051139,685038116956,"Dave's Pet Food Stewlicious Chicken Casserole Stew Wet Dog Food Can, 13.2-oz",Dog > Food > Wet Food,10100145_1,https://www.littlepetexpress.com/products/daves-pet-food-stewlicious-chicken-casserole-canned-dog-food-132-oz-case-of-12-2/?case_option=False,Wet Food,['downloaded_images/10100145/10100145_1/image_51139.jpg'],Dave's Pet Food,Stewlicious Chicken Casserole,Dogs,13.2-oz,Yes,,,3,1